pct_carrier_delay;pct_atc_delay;pct_weather_delay;airline
744.845.360.824.742;288.659.793.814.433;139.690.721.649.485;United
7.14;313.714.285.714.286;0.54;United
668.078.175.895.765;768.078.175.895.765;0.312703583061889;United
7.622;5.542;0.612;United
623.116.219.667.944;355.300.127.713.921;0.386973180076628;United
541.774.193.548.387;973.870.967.741.935;0.483870967741935;United
825.391.849.529.781;328.056.426.332.288;0.35423197492163;United
535.483.870.967.742;456.451.612.903.226;246.774.193.548.387;United
698.665.554.628.857;583.819.849.874.896;0.258548790658882;United
95.211.810.012.837;343.132.220.795.892;0.223363286264442;United
10.640.350.877.193;629.385.964.912.281;0.140350877192982;United
153.461.538.461.538;219.230.769.230.769;323.076.923.076.923;United
306.896.551.724.138;431.034.482.758.621;0.758620689655172;United
119.710.144.927.536;61.304.347.826.087;0.681159420289855;United
9.1;286.470.588.235.294;0.588235294117647;United
865.263.157.894.737;422.255.639.097.744;0.586466165413534;United
713.408.876.298.395;342.115.203.021.719;0.375826251180359;United
104.183.266.932.271;423.107.569.721.116;0.131474103585657;United
998.033.707.865.168;282.865.168.539.326;0;United
126.530.612.244.898;592.517.006.802.721;0;United
729.824.561.403.509;0;0;United
773.349.633.251.834;60.440.097.799.511;0;United
886.538.461.538.462;173.076.923.076.923;192.307.692.307.692;United
11;373.584.905.660.377;0.849056603773585;United
184.613.636.363.636;21.7;0;United
928.282.828.282.828;218.181.818.181.818;101.010.101.010.101;United
107.634.408.602.151;590.322.580.645.161;0;United
139.354.838.709.677;287.096.774.193.548;0;United
95.398.773.006.135;241.104.294.478.528;13.680.981.595.092;United
698.130.841.121.495;71.588.785.046.729;0;United
13.75;1.45;0;United
339.285.714.285.714;1.875;0;United
952.631.578.947.368;296.491.228.070.175;0;United
110.322.580.645.161;0.903225806451613;0;United
583.720.930.232.558;885.755.813.953.488;0.168604651162791;United
801.388.888.888.889;228.333.333.333.333;0.847222222222222;United
370.175.438.596.491;408.771.929.824.561;249.122.807.017.544;United
16.537.037.037.037;0.796296296296296;0;United
17.4;0;133.333.333.333.333;United
292.372.881.355.932;0.88135593220339;0;United
883.582.089.552.239;704.477.611.940.298;0;United
4.4;243.333.333.333.333;0;United
128.535.353.535.354;18.489.898.989.899;0.333333333333333;United
205.333.333.333.333;3.5;0;United
252.777.777.777.778;369.444.444.444.444;0;United
710.606.060.606.061;33.030.303.030.303;0;United
5.5;723.076.923.076.923;0;United
13.258.064.516.129;32.258.064.516.129;0;United
491.228.070.175.439;0.947368421052632;0;United
752.380.952.380.952;404.761.904.761.905;30.952.380.952.381;United
661.538.461.538.461;292.307.692.307.692;0;United
347.368.421.052.632;115.394.736.842.105;0;United
217.037.037.037.037;333.333.333.333.333;0;United
923.333.333.333.333;0;0;United
268.387.096.774.194;993.548.387.096.774;0;United
99.344.262.295.082;608.196.721.311.475;0.262295081967213;United
151.818.181.818.182;141.363.636.363.636;0;United
170.666.666.666.667;2.3;0;United
24.2;516.666.666.666.667;0.7;United
0;0;0;United
14.5;514.285.714.285.714;414.285.714.285.714;United
611.011.094.829.391;558.383.922.964.203;0.781452794640988;Southwest
101.612.903.225.806;274.193.548.387.097;0;Southwest
97.589.641.434.263;332.669.322.709.163;0.426294820717131;Southwest
108.894.736.842.105;508.421.052.631.579;0.189473684210526;Southwest
999.864.682.002.706;209.336.941.813.261;0.0663058186738836;Southwest
105.329.457.364.341;821.124.031.007.752;162.790.697.674.419;Southwest
472.043.010.752.688;155.913.978.494.624;0.731182795698925;Southwest
691.018.276.762.402;122.391.644.908.616;120.365.535.248.042;Southwest
980.526.315.789.474;321.578.947.368.421;0.752631578947368;Southwest
153.494.423.791.822;170.631.970.260.223;0;Southwest
120.588.235.294.118;297.285.067.873.303;0;Southwest
960.810.810.810.811;222.297.297.297.297;0;Southwest
748.762.704.374.724;327.728.678.745.029;0.285461776403005;Southwest
822.978.723.404.255;26.468.085.106.383;0.442553191489362;Southwest
67.799.043.062.201;214.832.535.885.167;0;Southwest
118.758.620.689.655;228.965.517.241.379;0;Southwest
113.937.007.874.016;354.068.241.469.816;0.245406824146982;Southwest
104.569.288.389.513;2;0.200374531835206;Southwest
17.125;2.275;0;Southwest
114.343.675.417.661;301.670.644.391.408;0.0501193317422434;Southwest
671.408.272.813.388;423.776.444.584.781;0.0592042942848121;Southwest
717.614.738.202.974;761.441.499.676.794;0.0336134453781513;Southwest
126.179.245.283.019;300.471.698.113.208;0.283018867924528;Southwest
106.503.496.503.496;857.867.132.867.133;17.027.972.027.972;Southwest
116.875;363.486.842.105.263;0.328947368421053;Southwest
88.125;161.029.411.764.706;0.106617647058824;Southwest
945.421.052.631.579;34.978.947.368.421;0.143684210526316;Southwest
637.408.450.704.225;654.225.352.112.676;0.992394366197183;Southwest
609.969.879.518.072;464.683.734.939.759;0.241566265060241;Southwest
115.835.411.471.322;151.870.324.189.526;0.389027431421446;Southwest
776.868.953.386.104;42.726.473.175.022;0.16622691292876;Southwest
11.6;524.262.295.081.967;0;Southwest
994.561.186.650.185;372.435.105.067.985;0.160692212608158;Southwest
772.555.434.387.495;299.345.692.475.463;0.0781533987640858;Southwest
124.227.941.176.471;377.389.705.882.353;0.0551470588235294;Southwest
110.711.206.896.552;313.362.068.965.517;0.0258620689655172;Southwest
101.664.876.476.907;212.781.954.887.218;0;Southwest
118.172.588.832.487;353.299.492.385.787;0;Southwest
78.107.476.635.514;824.766.355.140.187;154.439.252.336.449;Southwest
84.774.972.557.629;209.989.023.051.592;0.0120746432491767;Southwest
109.524.348.810.872;639.977.349.943.375;164.892.412.231.031;Southwest
795.733.385.764.845;524.380.652.772.316;0.0931970114038537;Southwest
11.433.389.544.688;281.028.667.790.894;0.139966273187184;Southwest
123.580.508.474.576;118.220.338.983.051;0.0275423728813559;Southwest
107.918.367.346.939;386.938.775.510.204;0.440816326530612;Southwest
87.014.598.540.146;462.043.795.620.438;0.278832116788321;Southwest
893.939.393.939.394;349.903.288.201.161;0.207607994842037;Southwest
888.454.706.927.176;34.866.785.079.929;0.181172291296625;Southwest
135.046.948.356.808;298.356.807.511.737;0.143192488262911;Southwest
660.824.742.268.041;160.824.742.268.041;0;Southwest
796.422.829.581.994;333.561.093.247.588;0.151527331189711;Southwest
99.622.641.509.434;154.716.981.132.075;0;Southwest
805.007.153.075.823;291.559.370.529.328;0.396280400572246;Southwest
849.685.534.591.195;292.452.830.188.679;0.191823899371069;Southwest
786.741.214.057.508;106.070.287.539.936;0.14776357827476;Southwest
650.341.113.105.925;345.924.596.050.269;0.253321364452424;Southwest
134.363.636.363.636;0.672727272727273;0;Southwest
970.192.307.692.308;779.807.692.307.692;0.644230769230769;Southwest
944.535.519.125.683;272.677.595.628.415;0.540983606557377;Southwest
167.734.806.629.834;214.364.640.883.978;0.160220994475138;Southwest
107.957.351.290.685;270.594.837.261.504;0.178451178451178;Southwest
103.076.923.076.923;216.239.316.239.316;0;Southwest
604.988.851.727.982;211.454.849.498.328;0.15273132664437;Southwest
81.015.625;26.171.875;0;Southwest
741.935.483.870.968;394.470.046.082.949;0.405529953917051;Southwest
10.655.737.704.918;337.295.081.967.213;0.00136612021857923;Southwest
631.521.739.130.435;270.652.173.913.044;108.695.652.173.913;Southwest
112.912;11.488;0.3072;Southwest
873.170.731.707.317;245.121.951.219.512;117.073.170.731.707;Southwest
996.648.793.565.683;267.962.466.487.936;0.100536193029491;Southwest
206.774.193.548.387;406.451.612.903.226;0;Southwest
737.996.820.349.762;206.518.282.988.871;0.0190779014308426;Southwest
118.649.789.029.536;0.742616033755274;0.0928270042194093;Southwest
7.133;6.767;0.754;Southwest
767.979.002.624.672;310.536.182.977.128;0.0667416572928384;Southwest
967.621.145.374.449;520.044.052.863.436;0.676945668135095;Southwest
104.249.363.867.684;409.669.211.195.929;0.325699745547074;Southwest
109.010.989.010.989;365.934.065.934.066;0.0505494505494506;Southwest
720.963.855.421.687;595.261.044.176.707;0.631325301204819;Southwest
559.583.555.792.846;223.651.895.355.045;0.0475173518419648;Southwest
830.281.690.140.845;868.661.971.830.986;0.073943661971831;Southwest
112.333.333.333.333;301.720.430.107.527;0.102150537634409;Southwest
664.680.390.032.503;124.377.031.419.285;0.0742145178764897;Southwest
591.738.505.747.126;112.212.643.678.161;0.0596264367816092;Southwest
867.312.911.981.388;322.838.309.422.257;0.233036060488561;Southwest
817.226.728.466.589;551.757.435.303.206;0.636925453843183;Southwest
916.973.415.132.924;224.539.877.300.613;0.14519427402863;Southwest
103.230.769.230.769;278.461.538.461.538;0.021978021978022;Southwest
127.016.574.585.635;408.839.779.005.525;0;Southwest
0;0;0;Delta
476.497.277.676.951;941.470.054.446.461;0.247731397459165;American
518.437.025.796.662;81.092.564.491.654;0.359635811836115;American
309.045.226.130.653;557.820.351.758.794;0.459327889447236;American
771.653.543.307.087;108.031.496.062.992;0.244094488188976;American
107.298.850.574.713;144.885.057.471.264;0.298850574712644;American
464.209.401.709.402;504.059.829.059.829;0.433760683760684;American
459.725.400.457.666;86.395.881.006.865;0.376430205949657;American
990.452.261.306.533;395.226.130.653.266;0.309045226130653;American
574.027.777.777.778;533.888.888.888.889;120.694.444.444.444;American
341.584.158.415.842;995.231.891.610.214;0.418186555497655;American
300.767.896.953.183;497.968.788.704.484;0.378994302700025;American
311.990.595.611.285;869.984.326.018.809;0.7358934169279;American
315.416.666.666.667;504.166.666.666.667;0.466666666666667;American
899.333.333.333.333;230.666.666.666.667;1.64;American
576.104.417.670.683;3;0.339357429718876;American
3.42;896.666.666.666.667;0.93;American
794.915.254.237.288;44.364.406.779.661;0.822033898305085;American
331.578.947.368.421;558.270.676.691.729;0.383458646616541;American
763.313.609.467.456;328.402.366.863.905;0.304733727810651;American
972.240.802.675.585;794.983.277.591.973;0.672240802675585;American
9.85;625.833.333.333.333;0.658333333333333;American
820.552.147.239.264;17.361.963.190.184;0.251533742331288;American
648.333.333.333.333;382.777.777.777.778;0.416666666666667;American
572.084.367.245.658;689.826.302.729.529;0.892059553349876;American
782.954.545.454.545;345.454.545.454.545;0.724431818181818;American
266.990.291.262.136;476.456.310.679.612;101.699.029.126.214;American
982.142.857.142.857;321.428.571.428.571;0.564285714285714;American
657.281.553.398.058;637.864.077.669.903;0.762135922330097;American
959.815.950.920.245;412.576.687.116.564;0.340490797546012;American
77.093.023.255.814;0.0581395348837209;0;American
6.47;612.625;10.325;American
21.047.619.047.619;517.619.047.619.048;0.40952380952381;American
514.141.414.141.414;298.989.898.989.899;0.0909090909090909;American
603.890.160.183.066;534.324.942.791.762;0.606407322654462;American
634.349.593.495.935;396.138.211.382.114;0.735772357723577;American
981.858.407.079.646;184.955.752.212.389;0.292035398230089;American
14.12;7.88;0;American
565.066.225.165.563;646.688.741.721.854;0.963576158940397;American
3.2;568.888.888.888.889;145.555.555.555.556;American
612.015.503.875.969;276.976.744.186.046;0.147286821705426;American
516.197.183.098.592;493.661.971.830.986;0.929577464788732;American
604.545.454.545.455;277.840.909.090.909;100.568.181.818.182;American
579.487.179.487.179;345.833.333.333.333;0.75;American
103.904.109.589.041;393.150.684.931.507;0.404109589041096;American
96.906.779.661.017;357.203.389.830.508;0.661016949152542;American
780.672.268.907.563;518.697.478.991.597;129.411.764.705.882;American
10.216.894.977.169;556.392.694.063.927;109.360.730.593.607;American
865.765.765.765.766;407.207.207.207.207;0.716216216216216;American
987.404.580.152.672;631.297.709.923.664;0.488549618320611;American
12.9;12.1;0;American
593.333.333.333.333;821.666.666.666.667;0.283333333333333;American
991.379.310.344.828;139.655.172.413.793;0.293103448275862;American
678.488.372.093.023;440.116.279.069.767;0.645348837209302;American
762.328.767.123.288;408.219.178.082.192;116.438.356.164.384;American
715.555.555.555.556;0.388888888888889;0;American
6.525;354.166.666.666.667;0.491666666666667;American
112.326.732.673.267;286.633.663.366.337;0.277227722772277;American
762.083.333.333.333;524.583.333.333.333;1.4;American
586.666.666.666.667;273.333.333.333.333;0;American
92.621.359.223.301;300.970.873.786.408;129.611.650.485.437;American
977.586.206.896.552;772.413.793.103.448;127.586.206.896.552;American
3.95;482.777.777.777.778;0.638888888888889;American
381.395.348.837.209;396.511.627.906.977;167.441.860.465.116;American
648.666.666.666.667;260.666.666.666.667;0.666666666666667;American
117.333.333.333.333;353.333.333.333.333;293.333.333.333.333;American
448.863.636.363.636;109.090.909.090.909;0.539772727272727;American
544.642.857.142.857;0.892857142857143;130.357.142.857.143;American
123.604.651.162.791;566.279.069.767.442;0.941860465116279;American
682.876.712.328.767;474.657.534.246.575;135.616.438.356.164;American
896.240.601.503.759;318.421.052.631.579;104.135.338.345.865;American
9.5;153.488.372.093.023;123.255.813.953.488;American
626.785.714.285.714;630.357.142.857.143;291.071.428.571.429;American
136.833.333.333.333;5.65;0.466666666666667;American
217.391.304.347.826;217.391.304.347.826;0;American
933.720.930.232.558;512.790.697.674.419;0.337209302325581;American
753.424.657.534.247;501.369.863.013.699;0.691780821917808;American
11.093.023.255.814;498.837.209.302.326;140.697.674.418.605;American
758.333.333.333.333;643.333.333.333.333;111.666.666.666.667;American
805.833.333.333.333;6.725;0.566666666666667;American
0.833333333333333;6.525;0;Alaska
190.941.658.137.155;297.799.385.875.128;0.0511770726714432;Alaska
281.426.202.321.725;443.117.744.610.282;0;Alaska
166.666.666.666.667;366.666.666.666.667;0;Alaska
0.0666666666666667;871.666.666.666.667;0;Alaska
508.620.689.655.172;181.034.482.758.621;0;Alaska
180.821.917.808.219;908.904.109.589.041;0;Alaska
18.677.150.786.309;278.353.376.503.238;0;Alaska
333.333.333.333.333;10;0;Alaska
173.333.333.333.333;826.666.666.666.667;0;Alaska
0.583333333333333;12.75;0;Alaska
5.8;106.666.666.666.667;313.333.333.333.333;Alaska
22.157.721.796.276;207.886.089.813.801;0.101861993428258;Alaska
912.195.121.951.219;0.926829268292683;0;Alaska
196.103.896.103.896;250.649.350.649.351;297.402.597.402.597;Alaska
233.766.233.766.234;653.246.753.246.753;0.376623376623377;Alaska
302.666.666.666.667;1.5;175.333.333.333.333;Alaska
297.666.666.666.667;371.666.666.666.667;0;Alaska
401.111.111.111.111;320.555.555.555.556;0.333333333333333;Alaska
0.283333333333333;0.3;0;Alaska
166.666.666.666.667;0;0;Alaska
2.7;695.555.555.555.556;0;Alaska
286.666.666.666.667;178.333.333.333.333;0;Alaska
0;4.6;0;Alaska
166.666.666.666.667;0.333333333333333;0;Alaska
2.2;308.333.333.333.333;0;Alaska
307.172.995.780.591;409.282.700.421.941;0;Alaska
225.245.098.039.216;836.764.705.882.353;0.151960784313725;Alaska
328.398.791.540.786;419.335.347.432.024;0;Alaska
224.942.791.762.014;513.729.977.116.705;0;Alaska
203.783.783.783.784;264.864.864.864.865;0;Alaska
513.471.502.590.674;643.523.316.062.176;0;Alaska
1.56;2.62;0;Alaska
174.817.518.248.175;275.912.408.759.124;0;Alaska
167.441.860.465.116;297.674.418.604.651;0;Alaska
332.098.765.432.099;555.555.555.555.556;0;Alaska
280.044.843.049.327;254.484.304.932.735;0;Alaska
120.481.927.710.843;120.481.927.710.843;0;Alaska
0;666.666.666.666.667;0;Alaska
281.111.111.111.111;163.333.333.333.333;0;Alaska
193.333.333.333.333;1.4;0;Alaska
6.65;261.666.666.666.667;1.375;Alaska
0;0;0;Alaska
826.086.956.521.739;263.478.260.869.565;0;Alaska
166.666.666.666.667;518.333.333.333.333;0;Alaska
0;666.666.666.666.667;0;Alaska
243.333.333.333.333;851.666.666.666.667;0;Alaska
0;333.333.333.333.333;0;Alaska
0.933333333333333;573.333.333.333.333;0;Alaska
105.208.333.333.333;187.395.833.333.333;0;Alaska
188.477.366.255.144;155.555.555.555.556;0;Alaska
20.047.619.047.619;106.761.904.761.905;0;Alaska
426.923.076.923.077;188.076.923.076.923;0;Alaska
12.5;0;0;Alaska
546.292.714.377.821;869.116.698.903.933;0.121856866537718;Jet Blue
323.333.333.333.333;160.666.666.666.667;0;Jet Blue
233.928.571.428.571;11.5;0.1875;Jet Blue
716.180.371.352.785;100.311.671.087.533;0.118700265251989;Jet Blue
717.741.935.483.871;102.177.419.354.839;0;Jet Blue
77.625.754.527.163;122.937.625.754.527;0.0261569416498994;Jet Blue
6;0.388888888888889;0;Jet Blue
521.372.549.019.608;14.356.862.745.098;0;Jet Blue
11.85;361.666.666.666.667;0.316666666666667;Jet Blue
379.787.234.042.553;192.553.191.489.362;0;Jet Blue
413.787.135.852.322;374.012.114.219.786;0.233342947793481;Jet Blue
363.922.793.074.085;991.115.526.539.881;0.243542435424354;Jet Blue
258.944.281.524.927;250.733.137.829.912;0.407624633431085;Jet Blue
535.714.285.714.286;859.022.556.390.977;0.018796992481203;Jet Blue
384.491.114.701.131;273.925.686.591.276;0;Jet Blue
692.647.058.823.529;374.264.705.882.353;0.575980392156863;Jet Blue
891.477.272.727.273;15.5;0;Jet Blue
648.333.333.333.333;203.333.333.333.333;166.666.666.666.667;Jet Blue
106.222.222.222.222;11;0;Jet Blue
581.818.181.818.182;994.318.181.818.182;0.463068181818182;Jet Blue
4.8;713.333.333.333.333;0;Jet Blue
719.018.404.907.975;341.104.294.478.528;0.104294478527607;Jet Blue
822.549.019.607.843;350.980.392.156.863;0;Jet Blue
